date,pred_cases_mean,pred_cases_q10,pred_cases_q90,pred_icu_mean,pred_icu_q10,pred_icu_q90,pred_deaths_mean,pred_deaths_q10,pred_deaths_q90,pred_hosp_mean,pred_hosp_q10,pred_hosp_q90,beta_mean,tau_i_mean,delta_h_mean,rho_c_mean,q_c_mean,nu_eff,S_mean,V_mean,E_mean,A_mean,I_mean,H_mean,C_mean,R_mean,D_mean,S_q10,V_q10,E_q10,A_q10,I_q10,H_q10,C_q10,R_q10,D_q10,S_q90,V_q90,E_q90,A_q90,I_q90,H_q90,C_q90,R_q90,D_q90,ess,obs_cases,obs_icu,obs_deaths,obs_hosp,raw_cases
2021-10-25,14556.43042190914,11798.931389861886,17817.925857575432,1841.4189939669063,1582.6619678852724,2114.072154737203,117.95874683562116,98.11923028617544,139.4757892914304,5676.2415811371775,4346.734946069265,7091.882424439303,0.4175046945592229,0.0025764423460417902,0.027951152276822353,0.43633714401464957,0.3266796013656846,0.004196111111111123,39109912.15772773,36322560.974398345,323410.1874897716,149691.8614793904,275391.45160077204,4220.174741541331,991.2883369710564,6925725.958620609,105785.55236952481,37760115.43153564,34092784.40889978,286229.02617709624,136079.6646369173,251613.54739045264,3922.8097655721313,935.8951757681406,6383527.936070973,99165.40205850435,40551879.87072534,37742404.78247008,363228.69087202667,162077.02704299762,302155.88373159466,4474.231987439777,1061.1119474273921,7741151.214306004,112744.0278008262,1743.398156273133,15195.429658668498,1666.7142857142858,178.28571428571428,6815.102040816326,18864.28571428572
2021-10-26,15314.810980699405,12589.391928579975,18628.52148755326,1899.0534715033227,1612.5934341324346,2188.3784087154568,123.08985462216593,101.92270354434994,145.4910922665956,5936.7526569455695,4547.886440122808,7376.927253109385,0.423989853376121,0.002612711406292414,0.028298329389982144,0.4365919582141795,0.32963655593717445,0.004499444444444467,39084018.54369713,36360058.77100158,337207.40053910424,154714.21478327506,284032.16686349217,4349.721601082953,1007.3440298267274,6886390.109175671,105800.6535343732,37709427.999707706,34302310.52165828,302317.7904305987,141180.1973796548,259319.64857966476,4034.773656219773,950.2233467230677,6382290.534768824,99310.27669686277,40530307.06065587,37742638.23884709,378878.87689709617,168971.51628007126,313328.1170242851,4620.98289326667,1073.3169168227964,7667577.029940528,112714.21523021316,1337.3976509853019,15874.412345891154,1714.0,184.0,7090.408163265305,19566.0
2021-10-27,16095.003295060842,13238.67043119112,19427.115889345212,1960.964792720539,1685.3989861808916,2256.9932694369204,128.51873872286154,108.0597015937105,151.63627718374707,6209.301127962972,4931.097640292234,7605.554359957828,0.42972257289634014,0.0026447511157009066,0.028616087742903428,0.43663002863918815,0.33209501580454626,0.004603333333333407,39037560.60933875,36410847.11519812,351762.49790997844,160189.46624061032,293472.8475536249,4491.135891024559,1026.2348864898167,6852298.106686125,105887.26513236992,37739108.596542455,34695097.9542883,314692.6369917671,146751.98083955527,270114.62554617826,4195.686531635357,973.1676060274066,6364159.226976082,99614.1199232153,40413152.82714507,37810737.15078906,391869.9264214557,173049.0977845373,320715.19907076424,4757.507501800108,1087.5972976862636,7574889.68340585,113274.71441745939,988.8778887511738,16587.774084092565,1762.0,186.7142857142857,7344.081632653061,20257.571428571428
2021-10-28,16926.85325325605,14119.716501032028,20096.14811585128,2027.5927375336732,1736.6041976760603,2336.8296076193187,134.3882228317849,112.88081922218207,159.46452011211397,6491.912331295037,5223.260022854029,7815.435860008278,0.4360262022316016,0.002669775482170252,0.028921202782858292,0.4363508906331989,0.33398161526651743,0.004506666666666548,38991475.83299,36445236.13897016,367853.16122608044,166298.9555709498,303954.03914347984,4646.702415552279,1047.6243373088425,6830998.471726205,105923.48070950015,37735316.87301241,34941805.283789605,329314.1610799376,152745.1637638498,280810.3989204522,4312.53990467218,990.2526109571438,6352235.299044553,99864.14654759668,40326270.28264995,37767372.25829271,404339.87913020526,179485.0318302542,328696.2905118149,4935.980654704818,1098.4634010168793,7481863.202290824,112619.15809623983,715.1000047702133,17326.090468085957,1813.571428571429,192.8571428571429,7570.204081632653,20689.28571428572
2021-10-29,17761.24729540801,14867.229983812702,21225.131869442357,2097.479919710421,1810.9058984508638,2425.3632755383132,140.89980596742004,118.97329075976232,167.60363826344272,6799.02536008926,5430.012017911936,8184.306600868117,0.4404816731773123,0.00269487125097705,0.029276018355967836,0.4358122440914857,0.335244102173143,0.004409444444444558,38960749.770462744,36454428.32585611,384532.57766907563,172946.10333196094,315368.7470980391,4812.806313147361,1071.662491753372,6817455.172459538,105945.61875475572,37643668.0047437,34990367.10898586,347044.3696387899,159134.77672854607,291924.60137926566,4503.675515379175,1017.4152574454123,6361013.604092419,100045.27264156946,40145231.08606856,37759709.255579315,425753.28071335424,186914.16570994738,340984.23400029825,5114.5582353289,1127.3262412965514,7471733.635617205,113002.50506326756,1833.2913278582466,18068.60671340961,1868.2857142857144,200.8571428571429,7806.530612244897,21205.14285714286
2021-10-30,18614.288860298824,15576.0422600896,22001.777983640182,2172.046873054493,1850.6893772560113,2522.8330325335533,147.9425423301293,124.50949151894554,175.41078393142323,7130.551138617247,5848.496997712988,8440.295614304998,0.4445426949512676,0.00271956564758022,0.029640575797390486,0.4351738111448232,0.33598098881762894,0.004110555555555516,38935610.98706733,36452319.64414514,402117.1255711892,179995.81884237958,327743.10600673384,4991.216882607049,1098.7154272303633,6807334.077199641,106048.32273170583,37640134.43099735,35020284.18824175,362029.574456535,165991.57103987466,302843.0128777823,4652.874616169852,1039.2885709640238,6330870.19551519,99526.72317664142,40178722.89512994,37817224.297179855,441091.5126891319,194505.70102394847,350716.9154434233,5313.278473256226,1149.2442271775578,7349608.913693113,112739.2074064319,1526.7224815391583,18785.562299752193,1930.7142857142856,214.1428571428572,8000.204081632653,21930.42857142857
2021-10-31,19455.006446920932,16218.873228171475,23189.648986292625,2253.268634128402,1920.7933003229136,2622.453500857962,155.6349875266045,129.83452872368906,184.94098467112204,7482.034964660876,6123.037644570568,8893.866879683714,0.4471363096334739,0.0027429611663074916,0.03000795539301753,0.4344523409291387,0.33653417955801884,0.003910555555555555,38917139.55506649,36437085.99358983,419587.96618788724,187310.11516195445,340965.2247616857,5186.457573941168,1128.9245827649258,6802643.69587452,106228.02907460762,37578580.86136732,35002979.39578754,375858.73647460184,173194.5983073507,315887.26784491504,4819.955659334836,1066.743680394297,6342101.307306993,100079.05479460637,40068036.38362065,37831976.22234309,463734.9538305467,201539.55357906557,366128.3630552005,5538.361594560637,1188.168493863328,7366603.803812622,113176.95541385454,1214.1519347405329,19453.647616926115,1996.7142857142856,227.28571428571428,8214.897959183672,23194.14285714286
2021-11-01,20277.670005310985,17023.464601445867,24061.292893115995,2339.187582618355,2005.5564389380525,2733.0539007786056,163.89152123907223,137.65540696928127,195.5051356795383,7837.467975153612,6494.029248616078,9286.30953582677,0.4471541771726594,0.0027657129756878045,0.030369596642559327,0.4334585634346206,0.3367543382727048,0.004111666666666627,38886059.28369921,36426932.15406169,437044.517051292,194920.25966102365,354224.57265312003,5396.565623443218,1161.9270096878108,6805137.460256096,106276.52082576719,37615351.14739584,35088080.04658754,396307.973262612,181641.50780714664,329008.3255545207,5034.69534221558,1098.3912800293065,6352990.09567696,100186.42306932247,40124437.11296506,37800982.40153669,481611.734530509,210214.8220935783,380048.58081906306,5787.335459140997,1224.2884549391808,7283689.454923713,112618.72336309316,944.5040329124575,20085.95405928918,2071.5714285714284,236.1428571428572,8413.265306122448,24640.85714285714
2021-11-02,21040.275072108998,17800.767155333546,25014.015874567056,2429.2838624080173,2052.551924063951,2864.509564272465,172.59935287886307,143.45368764712293,205.7492042651319,8198.566653781922,6848.971101566572,9695.872874595663,0.4468169426836925,0.0027819264406970198,0.03072735866044314,0.4324783105103925,0.3365414953997059,0.004414444444444416,38841036.0785076,36426979.55246449,453767.7403765467,202828.94173457118,368385.3090903325,5617.1229940782,1197.187607541325,6810884.771142296,106407.15038984486,37593417.975903586,35079965.577789515,411823.9007687503,187856.59103356843,341513.42396220996,5213.908910294021,1131.269027541498,6345990.958698108,100224.47712608664,40077078.75172457,37737610.1573829,500976.2083456528,217064.9402628139,395323.2772321274,6053.193190955085,1264.009138719808,7240854.824160045,113210.52044543003,719.0538443201494,20748.871423649816,2150.0,247.8571428571429,8625.30612244898,26139.571428571428
2021-11-03,21836.51995097965,18179.227924083978,26080.91980604499,2518.2419789852547,2129.2736023172715,2975.090258900048,181.5153585313245,151.43622293438534,218.51300556969355,8575.80734104009,7161.358063132918,10153.4270343425,0.4457073261574105,0.002798586359439082,0.031042483726265162,0.4306659573270057,0.33633852928893465,0.004618333333333407,38779946.026469246,36435215.30521223,471224.24822104187,210933.26743508445,383041.92901335604,5847.320727682099,1235.0508400585477,6823064.820759713,106479.18580424535,37508590.837064914,35084886.76737405,421687.4044788524,195368.35503808575,353906.99127728207,5403.8523307203195,1167.258079156023,6356136.409109731,100521.20952027598,39989712.63295716,37676568.89904621,518927.24644633644,226214.80802404336,410962.6929498134,6351.026785377596,1308.41461462184,7287300.736829367,114023.74418064783,1870.7203471292053,21530.855902732306,2223.1428571428573,254.1428571428572,8855.918367346938,27418.714285714286
2021-11-04,22680.27700327161,18886.594731265242,27164.40361591276,2612.7341915832644,2205.719079783818,3087.9614352039066,190.63848811631757,159.18562967336524,225.60622364448625,8974.18257079261,7473.023782100675,10566.442502732474,0.44597215132385015,0.0028135181377708087,0.03131120639139904,0.42912562057570375,0.33590834878177284,0.0046222222222221535,38718651.074676014,36437535.07249746,490059.01261587034,219404.019755279,398708.22451419244,6088.506643061974,1276.0620893662165,6838589.523997122,106611.86872599923,37442142.06722438,35097335.916779704,438889.6235517989,202634.98880798314,367286.2901552884,5625.386152020012,1200.814043745191,6369821.423128708,100075.624048273,39959491.0048107,37741390.43401833,539538.0338134231,234788.42079163485,425552.5356649046,6562.590590879062,1345.1444748874967,7302157.007159102,114043.01599705825,1621.45578869182,22485.967166456187,2302.428571428572,254.42857142857144,9095.714285714286,28426.571428571428
2021-11-05,23645.079202299596,19627.77029009864,28007.72096720139,2710.630016060921,2266.201599819393,3236.1942745721885,200.2825919438131,165.31554669466638,238.577835607253,9394.241451854501,7839.106719684445,11072.64195729495,0.4473821641563709,0.0028257230551305373,0.0315599620727426,0.4271333802396548,0.3357744816065741,0.004425000000000115,38655950.49935888,36429825.60991446,511109.44916997885,228671.29997058026,415568.0364180507,6346.097358487994,1319.7032354948965,6861313.05652555,106731.5275555942,37399019.366164856,35045655.621624,456388.203286572,211082.00833712018,383707.22503657656,5829.096297309462,1240.3302301784722,6402408.553605053,99852.5153961642,40024723.16720321,37696043.29791051,558578.8676378197,245041.3377820371,443259.72866307007,6866.520571719355,1397.297162851771,7324182.851992671,113807.15950722244,1339.4297728031406,23601.072724969734,2382.285714285714,268.85714285714283,9329.591836734691,30174.28571428572
2021-11-06,24709.62103376412,20786.869418301558,29229.47261920457,2813.592017716952,2370.158531659456,3351.116155287375,210.53521374025482,175.25713389135046,251.2371187182896,9827.11800241991,8318.461670984954,11631.875838853699,0.4500328128034512,0.002835703531126036,0.03181167719972067,0.4251311666548485,0.3354502130285445,0.004126111111111072,38586980.02242748,36423241.66470813,534636.7856290436,238606.6543188579,433186.9452568282,6618.173962299086,1366.2725164098865,6885249.075465264,106840.96719420122,37266037.88892696,34986304.94275384,484200.8948477504,223150.2998110674,403782.8099370992,6110.4869958879835,1284.5376503386306,6433757.405076792,100128.09783792542,39963502.02977011,37740083.99854549,589248.6130368009,256315.43934965177,464774.6799708923,7146.61819382605,1450.132537271213,7346590.586379237,113606.77881404464,1074.4831062414314,24808.601497430645,2460.285714285714,281.57142857142856,9673.469387755102,32280.85714285714
2021-11-07,25883.274734674684,21675.887418651004,30926.90327510438,2919.6529123850455,2460.913790749743,3519.224382474226,221.19247096347314,183.92667602597638,264.57166311968956,10295.600397339847,8678.760282913021,12145.342008224736,0.4522867859699488,0.002843822675865149,0.03203136756933268,0.4228013512581162,0.3355355086038199,0.004026666666666719,38513795.88472767,36407717.92530365,559888.515807661,249420.28159504556,452542.2982907907,6905.495698386795,1416.2514817176984,6917972.806919038,107035.89711957265,37192819.26440925,35038356.719800085,505570.2172467855,230998.81514330494,419812.5661377786,6376.061023507009,1331.2407419470294,6461238.952542532,100178.50200744087,39847996.46778309,37683156.938602485,616964.3589757313,268362.42337741406,485753.78529974306,7497.159115957936,1502.81055208088,7422405.460269408,114827.57722677579,851.6080070830445,26075.325015930815,2533.428571428572,286.1428571428572,10040.204081632652,34229.28571428572
2021-11-08,27100.37288885968,22745.84360349195,32378.138103780446,3023.706160015365,2515.281959933666,3616.3810555799546,232.48807991047113,191.4840323629984,279.29188348189774,10784.778157559907,9107.92055799617,12745.50453524327,0.4561115275367888,0.0028534648320481305,0.03227371486715756,0.4197472424736068,0.33553669115639567,0.004228333333333202,38449125.8174068,36383643.58672576,586213.847912139,260336.76118608096,472442.22341698356,7203.635555045945,1467.9929403815809,6948985.5610265415,107164.84094165787,36997299.03331843,34987187.409017645,531234.6655236784,241712.1314969514,439291.3040007914,6572.705165697925,1381.9665306622169,6488408.362545451,100478.86675715102,39773429.2814465,37804660.82493736,647647.4277004894,280980.1548973123,506988.3276963092,7835.178023203852,1566.3486619744472,7427480.686966076,115114.69489191606,1867.1664043629864,27445.68431589782,2603.714285714286,302.0,10378.77551020408,36057.857142857145
2021-11-09,28504.808557782773,23991.01048456679,34138.45060926065,3136.058308421182,2614.380401648194,3774.3617473663894,244.18364424101503,201.90279958255374,292.471493466312,11303.566257820832,9519.06840854937,13333.368684031913,0.4600815734200302,0.0028621026579647322,0.03245099317137055,0.4167691372938477,0.3361660960112528,0.004732777777777903,38368936.81813145,36363672.62014592,615439.0403646444,271994.01336510165,493674.0400612894,7524.689397070373,1524.4047940129822,6986405.687768939,107314.97825520259,36959414.90541865,34970200.529761225,556709.0876402402,252342.82434607524,460017.61950512027,6904.458098926921,1427.999584188731,6534383.303087553,100740.2805245562,39801757.90313543,37714142.862632364,680579.9630185743,291845.6456184262,528501.6263673272,8189.373057234953,1629.4373652167517,7431547.327240756,115850.01645052391,1601.6382738744574,28968.624596705868,2666.714285714286,312.2857142857143,10708.367346938774,37793.0
2021-11-10,30014.427477113954,24883.648252816165,36332.850521179666,3246.9022709833744,2691.246596785171,3867.4659652687274,255.67849453872384,210.77261468664085,305.724611467592,11836.322194022463,9949.825452588175,14050.724987373234,0.46478408333865373,0.002863748576612319,0.03257593655203194,0.4136870508449559,0.33657473275846783,0.004737222222222205,38283934.40257275,36336081.50756192,647246.0046485419,284701.4216810777,516644.6127065509,7848.692059254879,1582.78244889595,7030876.047927776,107589.72443915205,36904662.01985835,34941370.54982544,581305.1782647548,262997.3609419292,479497.0987533071,7172.296802472047,1482.8745577846755,6552828.15860095,100305.27363065274,39778639.78451418,37694066.51844134,718927.5645368152,307070.6305868094,556523.661418591,8525.658297992102,1690.7311557698092,7502757.532280002,115897.23162233463,1305.854377693793,30635.62595094695,2735.8571428571427,322.1428571428572,11026.938775510203,39100.42857142857
2021-11-11,31655.879960069764,26035.054150155032,38191.20405657656,3367.7913329952416,2798.723169418126,4034.9844954576306,267.6790261107802,218.9056811205657,322.1597016748055,12399.658589387142,10387.97781218295,14692.324631350475,0.4690528438102738,0.0028624934050562865,0.03269106105386056,0.41130107832223606,0.33693680947766913,0.00474166666666665,38188045.834980726,36308543.045060806,681909.5230978322,298448.69104963716,541471.0548976497,8188.141268029274,1643.7032955181346,7080402.395640311,107906.56151898902,36712405.6960963,34874520.52285935,608876.2235278867,276407.53098966915,503465.148117452,7449.89319382314,1537.442469439562,6576808.005237659,101064.79993707099,39680605.22638852,37741295.59432515,757055.4746610967,321810.421007419,581220.6845158543,8906.56382706358,1754.6320268570944,7600500.446517013,116600.24228021981,1033.154373339064,32390.399837453177,2805.5714285714284,331.42857142857144,11356.73469387755,40063.142857142855
2021-11-12,33430.230456067286,27247.739428033816,40432.64220024541,3485.863286480121,2888.540248578214,4144.886825010446,281.02445361957996,228.3982585560477,335.18381328977705,13002.755113197598,10728.92606423174,15395.057337939685,0.47455978447707214,0.0028603793194781177,0.03290251494746177,0.408127006070013,0.33742958921591026,0.004645555555555487,38087476.79413978,36275841.15596403,719079.704903832,312988.6398068242,568226.8704999053,8541.123803706661,1706.2762061437577,7134516.101998219,108197.82593457514,36574530.421248965,34929200.84108951,633907.7933197607,287816.5267143125,523910.6935528801,7725.612774552738,1583.5360766482695,6637232.499873754,100738.88047171822,39521630.019213334,37688945.324638225,797895.0335869748,337419.7166307481,610965.3169062915,9225.058257690642,1816.20516034618,7639078.543956367,116585.63699105222,795.7939945596461,34147.34088304414,2886.1428571428573,340.7142857142857,11711.42857142857,41621.142857142855
2021-11-13,35255.313210921944,28809.707486446954,42638.55665473995,3610.117741838645,2992.2979508005715,4332.875380510345,294.46500250734255,242.24918511277474,350.666395578778,13631.789890540664,11236.280055875877,16219.367801295182,0.47780808142766545,0.0028561823580845387,0.03303842328566003,0.40504846773076947,0.33747473917221826,0.004247222222222234,38017435.957993254,36203675.7736715,758235.5303062422,328816.5442343022,596591.3666171969,8912.804341820753,1772.9328874450505,7192647.532019036,108501.91869062957,36525234.82273106,34752787.47890688,671929.607829699,302759.7369788336,549983.8579170152,8107.131097453659,1647.5278001367888,6696817.782861454,100758.05928800387,39488533.80446341,37722237.17068819,840793.7404978693,354802.21197193133,642226.8174223955,9651.632085429052,1888.327530911476,7745601.519760038,117698.01335714094,1853.0712015114868,35812.59427983362,2970.8571428571427,354.85714285714283,12026.122448979591,43840.57142857143
2021-11-14,37102.046419764105,30384.807151913086,44956.89176616765,3744.597583633963,3106.2923199204643,4475.76500641626,309.1315227500632,256.0926834363682,369.4272780420361,14286.922275735193,11868.503302634252,16973.562734163603,0.4803447586093197,0.002850697768339389,0.03321316628205512,0.4023204786694345,0.3375345211783293,0.00404777777777783,37953852.648581184,36110666.70180339,797811.8672276156,345342.76522162266,626466.0197588099,9307.499324961535,1843.7476472886667,7262493.591515323,108800.24769387467,36454024.272638954,34574182.53292527,706234.14903457,318482.20243772626,576664.190025769,8482.265643068436,1719.1823975452942,6786399.455617251,101408.71957843908,39539100.43538989,37654701.511566274,886893.4938054058,370749.86704829364,673249.8043754891,10116.990253034186,1954.9394327896223,7786100.722065979,117939.42000052339,1589.9698678209293,37360.288728181826,3060.8571428571427,369.0,12355.918367346938,45734.42857142857
2021-11-15,38884.82672958425,31710.087274262612,47635.777792900284,3882.0263211827723,3200.3675071771554,4686.9482026075575,323.7798121956191,265.1069210552793,391.09334815953997,14949.954105167419,12280.586423153685,17890.814193380902,0.481344636191159,0.002845780166723012,0.03333260125205763,0.39964825026150397,0.33758555983305777,0.004450555555555527,37839436.07743255,36069022.095077366,836020.8927223914,362148.36742231477,656672.0384792876,9713.607700378083,1918.516061785018,7332534.955482798,109154.47356740694,36239235.5749864,34613189.27042816,737664.2391242344,330641.44685910415,601602.9406054991,8774.591140121482,1776.8351385711271,6842124.93577005,101639.98671640332,39376024.95787277,37688189.317428105,930881.7025414328,389991.85926793003,707574.1599651654,10637.380888813947,2043.3884932106748,7875670.768029159,118335.64615261626,1317.1117984615887,38876.199239477995,3145.714285714286,385.4285714285714,12719.591836734691,47634.57142857143
2021-11-16,40649.50506920533,33170.79314369018,49654.9459192439,4022.5040667242383,3335.000433741916,4850.64106515574,338.60194062102903,280.1184854598333,404.85038490985323,15607.238670454388,12729.24147246247,18616.557469099207,0.48087315119835283,0.0028381272229494954,0.03343433907640385,0.39719135884574147,0.33765230775050153,0.004754999999999983,37699141.60085411,36045221.31301228,873788.579460903,379094.23448070866,687391.6074062882,10127.37054102547,1995.671837135169,7410375.911072679,109482.41536026236,36125955.171075,34458424.49259381,773408.6432180064,346675.9644017444,628315.7527020513,9192.513954987618,1853.2220127415417,6890673.11905918,101781.385158305,39368965.11302648,37561251.16565921,971733.4259809465,408461.11556547694,740289.1852247433,11072.707804487129,2128.125769902188,7962564.684850442,118132.60634811183,1067.2605082593147,40463.780498885266,3237.5714285714284,398.2857142857143,13074.285714285712,49853.0
2021-11-17,42377.05813407295,34239.87041833232,51955.39570868887,4160.085481812442,3432.7563626438005,5026.8604239172355,353.7271383060289,291.2716535531357,424.8400521715044,16265.690634632527,13385.839993009138,19463.98932025484,0.48084955306055116,0.0028296549204854813,0.03354160713992852,0.3944734169046224,0.33759766964473326,0.004860000000000034,37544715.66227295,36025692.0561088,911070.9273097924,396327.57090865675,718536.8486487496,10545.920976009103,2072.6198241565166,7497833.667900872,109918.46114795121,35943137.78366818,34420236.78351453,805617.7792062105,362747.26107536297,661136.1423471943,9553.272191269309,1927.2622401142394,6971456.108107058,102294.32433427128,39204437.67093397,37508496.35360352,1018545.7784272518,427115.6236066297,772779.3296111807,11543.35985993544,2221.093437969287,8037662.0344950985,119445.1173034929,854.7764836156214,42160.71804936335,3326.428571428572,402.7142857142857,13441.632653061226,51118.42857142857
2021-11-18,44217.8225166507,35885.645822714534,54226.548715206714,4301.441985396737,3523.837558686863,5226.070905727716,368.72404710578706,299.60737094642286,444.8067659438482,16917.846151069167,13723.79676386459,20409.56763516487,0.48039211373590557,0.002814490134924626,0.033610642424551196,0.3920933001683042,0.337976807369165,0.004965555555555499,37375996.38299719,36003194.02903944,949579.384120409,414190.49121620454,751372.5994780507,10970.455204285214,2154.2190479270544,7598992.484185371,110383.42309046032,35768854.499937795,34375537.1221453,839792.2155422879,375579.08079316496,684495.2056769424,9858.120377409381,1977.2660624503274,7062372.864602863,102647.94587081455,39084241.19412511,37568055.98201784,1058614.5446071585,447961.19998151704,809625.2375627533,12066.90838488357,2306.8730572030727,8145611.506750541,120298.65509764329,1880.570369702319,43963.266722187036,3417.714285714286,405.0,13783.877551020409,51840.28571428572
2021-11-19,46122.22474567082,37384.23846906379,56801.87270530732,4438.489177268568,3612.664890615802,5409.190833247171,383.8663123462821,312.6226215286298,468.6750317403456,17550.65204277468,14186.702324393891,21321.8515049631,0.48050880116900957,0.0027971455128753026,0.03366814494408053,0.3892909905003761,0.3384199837053891,0.00487055555555559,37187988.53496264,35997044.87799111,989179.4189166583,432230.79364430206,784310.8251782382,11401.469043924046,2237.725258897724,7701696.8955799425,110839.11601070309,35651282.397730514,34423672.08989343,874413.9831470528,391017.0803605325,714131.2153840332,10214.330153203522,2053.901525494631,7164505.353023296,102556.33701790664,38740473.52228657,37480375.420800954,1106252.7067138914,468106.46251702844,850684.4461405054,12593.609686482321,2410.247075827399,8295040.355410596,120541.44636949494,1629.6773983950397,45807.39302869051,3511.428571428572,417.2857142857143,14109.38775510204,53085.57142857143
2021-11-20,48003.68146085985,38604.05617595903,59602.87650149182,4574.968518702655,3737.3910335172286,5584.561562049503,399.2011645525306,324.4797680332857,487.1061569481993,18164.23489492829,14701.269694174913,22115.40970260057,0.4790395965905427,0.002777733414324977,0.03374973680688633,0.3867823972384412,0.33906989092465695,0.004573888888888912,37005879.5396275,35978782.43154947,1027557.5224461533,450466.7851542133,817403.6248967405,11828.274894015683,2321.6140416079966,7811479.973609936,111272.52516977508,35380935.93212175,34292283.460687675,902142.2536538794,406879.0991681319,743487.2821331338,10651.566520565935,2133.1996418967915,7256866.141405718,103052.05580076961,38708668.30064683,37491719.18500062,1152323.1103850026,490364.19491319376,888823.2854068166,13054.860777694577,2506.240309928529,8440339.495376987,122115.54712736949,1336.7680387082517,47560.30353908065,3611.428571428572,422.8571428571428,14430.816326530612,54106.71428571428
2021-11-21,49812.402227093546,40129.2967434794,61869.90037495741,4708.771683181059,3850.473521092513,5770.717610824633,414.5791148677034,338.598776578499,504.95699971181403,18763.199583368212,15264.66939677228,22760.260360337164,0.47776090531052723,0.0027601421508495847,0.03382088888511134,0.3841361954112069,0.3396799728128208,0.004174999999999961,36818103.451680206,35957614.944186844,1064359.567841936,468480.8441624359,849738.8249366437,12258.078617508181,2407.6317521845353,7932372.044580517,111686.83928167316,35196992.09012166,34380278.41619495,937456.075187164,424583.6506417598,773374.2641778886,11074.923545987254,2217.9819907802216,7384393.177124423,103315.43927441147,38390887.91286571,37552311.42008974,1196922.2453662278,509942.49951385596,923973.8836210914,13563.640972470657,2606.619094407088,8551077.407771435,122235.03464336664,1060.8243962794033,49133.04594574142,3710.142857142857,431.57142857142856,14697.95918367347,55344.857142857145
2021-11-22,51504.864837967725,41129.81184923258,64904.78989614089,4833.576775125136,3888.5351111227847,5967.925689481413,428.4306367204344,345.6445887196063,528.4422778236203,19333.489211941156,15503.468895543956,23661.779549421088,0.47415738454897516,0.0027393579157418773,0.03385835889101864,0.38199176985158306,0.34085151580949213,0.004779444444444427,36634517.427739404,35941230.35685012,1096740.4120256666,485871.96210128884,882208.9795586838,12653.614964016495,2493.4887679798303,8049228.052809252,112156.1588432761,34894134.352220565,34242276.27685705,961311.810299945,440643.8696466968,801179.5618820929,11250.590212742543,2266.9925312596793,7448366.154355139,103743.47467829387,38299198.0389205,37593531.04831998,1238869.2204380094,531035.2186892098,965815.4134285677,14086.322216831957,2698.059981525676,8665137.957456078,122483.9157920029,819.9805255612978,50527.880487858114,3820.142857142857,426.4285714285714,14943.877551020409,56078.857142857145
2021-11-23,53129.37571392346,42343.9871234125,67478.67645548515,4965.410554913773,3902.2377305885143,6156.582782355284,442.5834461477767,350.1251469858422,543.0869444408961,19859.454084438737,15742.419672528189,24590.685337363775,0.46965898777266396,0.0027148510408440117,0.03390524808446209,0.3803881012064458,0.34209247764923867,0.005487777777777834,36412516.81036645,35958359.87982975,1127228.6350262973,502820.1450923178,914389.674868897,13053.538055384453,2580.9731155600894,8173594.385027281,112533.30117303116,34816011.20409465,34266313.07788076,995080.9003754725,453991.68271722266,827895.96901375,11384.186446741503,2318.4752188689195,7584034.240063776,104196.24181785957,38047600.05077933,37556590.34448656,1283046.2612973186,552609.8245255908,1006424.9149008408,14532.291327300027,2797.886629027441,8793495.957036907,122991.13341005739,1840.9751235387557,51794.910979705506,3935.428571428572,424.1428571428572,15166.938775510203,56124.142857142855
2021-11-24,54567.55050076214,43197.24054735333,69141.12333225759,5095.525727271788,4055.364306715086,6347.466137163594,455.75478911230755,363.5788053351628,564.8212881933259,20320.84540362852,16106.974718589632,25121.645846871346,0.46519907673349775,0.0026877432881851344,0.03391036561158735,0.3791318150086547,0.34328677805866115,0.005697222222222239,36182225.246603504,35983523.92919859,1153714.1169881658,518697.5331512994,945070.046912382,13439.98452663612,2668.1010366035666,8304796.687491168,112961.59749895877,34577706.11891691,34317451.86771254,1011546.8662297694,464581.73022369837,848695.631159533,11888.467219852975,2413.141827266942,7699432.776195569,104442.99380587065,37827582.891462155,37593705.372244425,1305293.033105285,572699.0912601856,1039307.3197557341,14988.097294619936,2899.648041355949,8990279.588612875,123592.32211095959,1510.1818790374216,52962.73755499292,4050.571428571429,428.1428571428572,15334.08163265306,55902.857142857145
2021-11-25,55858.15041856486,44560.99680375539,70041.0939267144,5217.8186502342105,4115.394172057632,6498.893257674337,468.0009416360727,368.9139506389053,577.9667652777376,20738.326443790582,16429.509338441752,25949.973725862612,0.45898518173813707,0.0026615896408460835,0.03387234110677283,0.3776482426213806,0.3445719950682525,0.005807222222222148,35950590.662123166,36010171.18496223,1176596.0823637976,534030.9346732261,973963.3659867148,13816.610436250454,2755.664690350932,8441799.96920253,113461.93069637528,34366678.73824357,34277098.41408764,1040250.4644496983,481293.3999527277,877427.6311789504,12121.213220716398,2488.2219231678173,7832218.150344039,104763.23514522673,37616094.27802136,37645685.76653966,1327537.1314305835,587682.3551139736,1074974.9432491674,15365.458730676659,2990.4397651659133,9105349.807208983,124362.76966098126,1150.2996925483994,53984.468120913894,4163.571428571428,426.7142857142857,15508.163265306122,55816.0
